,Date,Sunset,DaylightHrs,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,WetWeather,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Station,RH,CoolYearlyCum,Sunset7dAvg,DaylightHrs7dAvg,Tmax7dAvg,Tmin7dAvg,Tavg7dAvg,Depart7dAvg,DewPoint7dAvg,WetBulb7dAvg,Cool7dAvg,PrecipTotal7dAvg,StnPressure7dAvg,SeaLevel7dAvg,ResultSpeed7dAvg,ResultDir7dAvg,AvgSpeed7dAvg
2754,2013-10-26,16.9,10.619999999999997,55.0,38.0,47.0,-1.0,29.0,39.0,0.0,0,0.0,29.3,29.98,10.5,26.0,13.4,2,-20.847337946617706,1107.0,16.974285714285696,10.752857142857149,51.0,34.42857142857143,42.857142857142854,-6.285714285714286,30.142857142857142,37.857142857142854,0.0,0.01157142857142854,29.342857142857138,30.024285714285718,8.814285714285715,26.0,9.771428571428569
2755,2013-10-27,16.88,10.579999999999998,55.0,32.0,44.0,-4.0,29.0,38.0,0.0,0,0.0,29.37,30.05,6.4,23.0,6.7,2,-25.882643694393444,1107.0,16.94999999999998,10.710000000000006,49.57142857142857,33.142857142857146,41.57142857142857,-7.285714285714286,28.428571428571427,36.57142857142857,0.0,0.008714285714285683,29.374285714285712,30.05714285714286,8.657142857142858,26.285714285714285,9.528571428571425
2756,2013-10-28,16.85,10.530000000000001,54.0,36.0,45.0,-2.0,38.0,42.0,0.0,0,0.0,29.6,30.26,8.8,4.0,10.3,2,46.89850323925832,1107.0,16.92571428571427,10.66571428571429,49.42857142857143,33.142857142857146,41.42857142857143,-7.0,29.285714285714285,36.857142857142854,0.0,0.004428571428571397,29.42285714285714,30.10571428571429,8.442857142857145,23.0,9.457142857142854
2757,2013-10-29,16.83,10.499999999999998,57.0,43.0,50.0,3.0,39.0,45.0,0.0,1,0.001,29.57,30.26,5.9,11.0,6.6,2,39.87260267672355,1107.0,16.901428571428557,10.622857142857148,51.714285714285715,34.857142857142854,43.42857142857143,-4.571428571428571,30.428571428571427,38.285714285714285,0.0,0.00028571428571425424,29.46428571428571,30.147142857142857,8.62857142857143,20.857142857142858,9.628571428571423
2758,2013-10-30,16.82,10.45,64.0,47.0,56.0,10.0,52.0,53.0,0.0,1,1.16,29.29,30.01,5.3,14.0,6.2,2,84.07761353994552,1107.0,16.879999999999985,10.580000000000007,54.285714285714285,37.0,45.857142857142854,-1.7142857142857142,34.0,41.0,0.0,0.16585714285714284,29.459999999999997,30.148571428571426,8.071428571428573,18.714285714285715,9.199999999999994
2759,2013-10-31,16.78,10.400000000000002,65.0,47.0,56.0,10.0,56.0,57.0,0.0,1,2.03,28.77,29.47,9.5,23.0,11.4,2,100.0,1107.0,16.855714285714267,10.534285714285721,57.285714285714285,38.857142857142854,48.285714285714285,1.1428571428571428,38.42857142857143,44.285714285714285,0.0,0.45585714285714285,29.35285714285714,30.044285714285714,8.114285714285716,17.714285714285715,9.41428571428571
2760,2014-05-01,18.82,14.02,50.0,43.0,47.0,-6.0,42.0,44.0,0.0,1,0.09,29.1,29.76,14.1,24.0,14.0,2,67.42794500525281,0.0,18.82,14.02,50.0,43.0,47.0,-6.0,42.0,44.0,0.0,0.09,29.1,29.76,14.1,24.0,14.0
2761,2014-05-02,18.83,14.049999999999997,80.0,47.0,47.0,-7.0,43.0,47.0,0.0,1,0.04,29.1,29.79,10.7,23.0,11.9,2,74.00173175955885,0.0,18.825,14.034999999999998,65.0,45.0,47.0,-6.5,42.5,45.5,0.0,0.065,29.1,29.775,12.399999999999999,23.5,12.95
2762,2014-05-03,18.85,14.080000000000002,68.0,49.0,59.0,5.0,39.0,49.0,0.0,0,0.0,29.13,29.77,13.3,28.0,14.1,2,27.118306274816423,0.0,18.833333333333332,14.049999999999999,66.0,46.333333333333336,51.0,-2.6666666666666665,41.333333333333336,46.666666666666664,0.0,0.043333333333333335,29.11,29.77333333333333,12.699999999999998,25.0,13.333333333333334
2763,2014-05-04,18.87,14.14,61.0,47.0,54.0,0.0,31.0,43.0,0.0,0,0.0,29.37,30.01,5.6,4.0,11.1,2,-4.790371976334587,0.0,18.8425,14.0725,64.75,46.5,51.75,-2.0,38.75,45.75,0.0,0.0325,29.175,29.8325,10.924999999999999,19.75,12.775
2764,2014-05-05,18.88,14.16,59.0,45.0,52.0,-3.0,36.0,44.0,0.0,1,0.01,29.31,29.98,12.5,5.0,13.8,2,20.740980873431205,0.0,18.85,14.09,63.6,46.2,51.8,-2.2,38.2,45.4,0.0,0.028000000000000004,29.201999999999998,29.862000000000002,11.239999999999998,16.8,12.98
2765,2014-05-06,18.92,14.220000000000002,63.0,45.0,54.0,-1.0,38.0,47.0,0.0,0,0.0,29.26,29.94,12.9,7.0,13.7,2,28.278497881595648,0.0,18.861666666666668,14.111666666666666,63.5,46.0,52.166666666666664,-2.0,38.166666666666664,45.666666666666664,0.0,0.023333333333333334,29.211666666666662,29.875,11.516666666666666,15.166666666666666,13.100000000000001
2766,2014-05-07,18.93,14.25,80.0,52.0,66.0,11.0,47.0,55.0,1.0,1,0.001,29.15,29.81,6.3,10.0,9.3,2,46.010424221172016,1.0,18.87142857142857,14.131428571428572,65.85714285714286,46.857142857142854,54.142857142857146,-0.14285714285714285,39.42857142857143,47.0,0.14285714285714285,0.020142857142857146,29.20285714285714,29.865714285714287,10.77142857142857,14.428571428571429,12.557142857142859
2767,2014-05-08,18.95,14.299999999999999,93.0,68.0,81.0,25.0,58.0,66.0,16.0,0,0.0,29.15,29.79,13.8,20.0,14.3,2,55.750177389953016,17.0,18.889999999999997,14.171428571428573,72.0,50.42857142857143,59.0,4.285714285714286,41.714285714285715,50.142857142857146,2.4285714285714284,0.007285714285714289,29.21,29.87,10.728571428571428,13.857142857142858,12.6
2768,2014-05-09,18.97,14.34,76.0,57.0,67.0,11.0,56.0,61.0,2.0,1,1.43,29.1,29.73,12.4,23.0,15.3,2,70.24071931255573,19.0,18.91,14.212857142857144,71.42857142857143,51.857142857142854,61.857142857142854,6.857142857142857,43.57142857142857,52.142857142857146,2.7142857142857144,0.20585714285714282,29.21,29.861428571428572,10.971428571428572,13.857142857142858,13.085714285714285
2769,2014-05-10,18.98,14.36,77.0,52.0,65.0,9.0,44.0,54.0,0.0,0,0.0,29.26,29.9,3.1,20.0,6.8,2,38.0997259458588,19.0,18.928571428571427,14.252857142857144,72.71428571428571,52.285714285714285,62.714285714285715,7.428571428571429,44.285714285714285,52.857142857142854,2.7142857142857144,0.20585714285714282,29.228571428571428,29.88,9.514285714285714,12.714285714285714,12.042857142857143
2770,2014-05-11,19.0,14.4,85.0,63.0,74.0,17.0,55.0,61.0,9.0,1,0.41,29.26,29.9,7.8,17.0,10.1,2,57.069663690344164,28.0,18.947142857142858,14.290000000000003,76.14285714285714,54.57142857142857,65.57142857142857,9.857142857142858,47.714285714285715,55.42857142857143,4.0,0.2644285714285714,29.21285714285714,29.864285714285717,9.828571428571427,14.571428571428571,11.9
2771,2014-05-12,19.02,14.44,86.0,65.0,76.0,19.0,67.0,70.0,11.0,1,0.03,29.2,29.84,11.1,19.0,12.5,2,81.09216216959379,39.0,18.967142857142857,14.330000000000002,80.0,57.42857142857143,69.0,13.0,52.142857142857146,59.142857142857146,5.571428571428571,0.26728571428571424,29.197142857142854,29.844285714285718,9.628571428571428,16.571428571428573,11.714285714285714
2772,2014-05-13,19.03,14.46,70.0,54.0,62.0,4.0,55.0,58.0,0.0,1,0.14,29.35,29.97,8.1,25.0,10.8,2,77.85698442975647,39.0,18.982857142857142,14.364285714285716,81.0,58.714285714285715,70.14285714285714,13.714285714285714,54.57142857142857,60.714285714285715,5.571428571428571,0.28728571428571426,29.209999999999997,29.848571428571432,8.942857142857141,19.142857142857142,11.299999999999999
2773,2014-05-14,19.05,14.5,57.0,44.0,51.0,-7.0,41.0,48.0,0.0,1,0.06,29.41,30.08,11.4,1.0,12.5,2,48.45271398521024,39.0,19.0,14.400000000000002,77.71428571428571,57.57142857142857,68.0,11.142857142857142,53.714285714285715,59.714285714285715,5.428571428571429,0.2957142857142857,29.24714285714285,29.887142857142862,9.671428571428569,17.857142857142858,11.757142857142856
2774,2014-05-15,19.07,14.54,57.0,42.0,50.0,-8.0,38.0,43.0,0.0,1,0.26,29.32,30.0,9.2,1.0,13.6,2,34.255289724796015,39.0,19.017142857142858,14.434285714285716,72.57142857142857,53.857142857142854,63.57142857142857,6.428571428571429,50.857142857142854,56.42857142857143,3.142857142857143,0.33285714285714285,29.271428571428565,29.917142857142863,9.014285714285714,15.142857142857142,11.657142857142857
2775,2014-05-16,19.08,14.559999999999999,45.0,41.0,43.0,-16.0,37.0,40.0,0.0,1,0.08,29.39,30.06,6.6,5.0,9.1,2,46.084604302041804,39.0,19.032857142857143,14.465714285714286,68.14285714285714,51.57142857142857,60.142857142857146,2.5714285714285716,48.142857142857146,53.42857142857143,2.857142857142857,0.14000000000000004,29.312857142857137,29.964285714285722,8.185714285714285,12.571428571428571,10.77142857142857
2776,2014-05-17,19.1,14.600000000000001,61.0,41.0,51.0,-8.0,34.0,44.0,0.0,1,0.0,29.47,30.14,7.6,24.0,8.2,2,10.942607997218186,39.0,19.05,14.500000000000002,65.85714285714286,50.0,58.142857142857146,0.14285714285714285,46.714285714285715,52.0,2.857142857142857,0.14000000000000004,29.342857142857138,29.998571428571434,8.828571428571427,13.142857142857142,10.971428571428572
2777,2014-05-18,19.12,14.64,70.0,48.0,59.0,-1.0,38.0,49.0,0.0,0,0.0,29.54,30.2,8.5,21.0,9.2,2,23.29783801226202,39.0,19.06714285714286,14.534285714285716,63.714285714285715,47.857142857142854,56.0,-2.4285714285714284,44.285714285714285,50.285714285714285,1.5714285714285714,0.08142857142857148,29.38285714285714,30.041428571428575,8.928571428571427,13.714285714285714,10.842857142857143
2778,2014-05-19,19.13,14.66,71.0,53.0,62.0,2.0,40.0,52.0,0.0,1,0.001,29.41,30.1,11.3,16.0,12.0,2,28.01266461707887,39.0,19.08285714285714,14.565714285714288,61.57142857142857,46.142857142857146,54.0,-4.857142857142857,40.42857142857143,47.714285714285715,0.0,0.07728571428571432,29.412857142857142,30.07857142857143,8.957142857142854,13.285714285714286,10.771428571428572
2779,2014-05-20,19.15,14.7,87.0,63.0,75.0,14.0,60.0,65.0,10.0,1,0.64,29.19,29.85,10.5,20.0,11.9,2,67.2589197621873,49.0,19.099999999999998,14.600000000000003,64.0,47.42857142857143,55.857142857142854,-3.4285714285714284,41.142857142857146,48.714285714285715,1.4285714285714286,0.14871428571428577,29.389999999999997,30.06142857142857,9.299999999999999,12.571428571428571,10.92857142857143
2780,2014-05-21,19.17,14.740000000000002,89.0,68.0,79.0,18.0,58.0,66.0,14.0,0,0.01,29.21,29.84,4.8,30.0,7.9,2,57.87875350070458,63.0,19.117142857142856,14.634285714285719,68.57142857142857,50.857142857142854,59.857142857142854,0.14285714285714285,43.57142857142857,51.285714285714285,3.4285714285714284,0.14157142857142863,29.361428571428572,30.027142857142856,8.357142857142856,16.714285714285715,10.271428571428574
2781,2014-05-22,19.18,14.76,69.0,54.0,62.0,1.0,50.0,56.0,0.0,0,0.0,29.42,30.05,5.4,5.0,7.5,2,61.61485668146951,63.0,19.132857142857144,14.665714285714289,70.28571428571429,52.57142857142857,61.57142857142857,1.4285714285714286,45.285714285714285,53.142857142857146,3.4285714285714284,0.10442857142857147,29.375714285714285,30.034285714285716,7.814285714285712,17.285714285714285,9.400000000000004
2782,2014-05-23,19.2,14.78,68.0,51.0,60.0,-1.0,46.0,52.0,0.0,0,0.0,29.52,30.17,5.1,5.0,6.0,2,51.584212193907575,63.0,19.150000000000002,14.697142857142861,73.57142857142857,54.0,64.0,3.5714285714285716,46.57142857142857,54.857142857142854,3.4285714285714284,0.09300000000000005,29.39428571428571,30.050000000000004,7.599999999999999,17.285714285714285,8.95714285714286
2783,2014-05-24,19.22,14.819999999999999,74.0,50.0,62.0,0.0,45.0,53.0,0.0,0,0.0,29.5,30.17,3.2,7.0,4.6,2,45.004309758199874,63.0,19.16714285714286,14.728571428571431,75.42857142857143,55.285714285714285,65.57142857142857,4.714285714285714,48.142857142857146,56.142857142857146,3.4285714285714284,0.09300000000000005,29.398571428571426,30.054285714285722,6.97142857142857,14.857142857142858,8.442857142857147
2784,2014-05-25,19.23,14.850000000000001,85.0,54.0,70.0,8.0,49.0,58.0,5.0,0,0.0,29.41,30.08,1.7,15.0,4.5,2,46.84868332319807,68.0,19.18285714285714,14.75857142857143,77.57142857142857,56.142857142857146,67.14285714285714,6.0,49.714285714285715,57.42857142857143,4.142857142857143,0.09300000000000005,29.38,30.037142857142864,5.999999999999999,14.0,7.771428571428574
2785,2014-05-26,19.25,14.879999999999999,90.0,67.0,79.0,17.0,62.0,67.0,14.0,0,0.08,29.31,29.97,6.3,21.0,7.7,2,66.19973958405943,82.0,19.2,14.790000000000003,80.28571428571429,58.142857142857146,69.57142857142857,8.142857142857142,52.857142857142854,59.57142857142857,6.142857142857143,0.10428571428571433,29.365714285714287,30.018571428571438,5.285714285714284,14.714285714285714,7.15714285714286
2786,2014-05-27,19.27,14.899999999999999,85.0,61.0,73.0,11.0,65.0,68.0,8.0,1,0.5,29.26,29.9,5.3,24.0,9.7,2,81.88498067769378,90.0,19.217142857142857,14.81857142857143,80.0,57.857142857142854,69.28571428571429,7.714285714285714,53.57142857142857,60.0,5.857142857142857,0.08428571428571434,29.375714285714285,30.025714285714294,4.54285714285714,15.285714285714286,6.842857142857147
2787,2014-05-28,19.27,14.92,73.0,58.0,66.0,3.0,54.0,59.0,1.0,1,0.68,29.35,29.99,8.3,4.0,9.1,2,66.43190953525412,91.0,19.231428571428573,14.844285714285714,77.71428571428571,56.42857142857143,67.42857142857143,5.571428571428571,53.0,59.0,4.0,0.18000000000000008,29.395714285714284,30.047142857142866,5.04285714285714,11.571428571428571,7.014285714285719
2788,2014-05-29,19.28,14.930000000000001,77.0,57.0,67.0,3.0,55.0,59.0,2.0,0,0.0,29.42,30.07,8.8,4.0,9.7,2,67.46332406005034,93.0,19.245714285714286,14.868571428571428,78.85714285714286,56.857142857142854,68.14285714285714,5.857142857142857,53.714285714285715,59.42857142857143,4.285714285714286,0.18000000000000008,29.395714285714284,30.050000000000008,5.528571428571426,11.428571428571429,7.328571428571432
2789,2014-05-30,19.3,14.97,79.0,57.0,68.0,4.0,53.0,59.0,3.0,0,0.0,29.49,30.13,7.1,7.0,8.0,2,60.282716214409845,96.0,19.26,14.895714285714286,80.42857142857143,57.714285714285715,69.28571428571429,6.571428571428571,54.714285714285715,60.42857142857143,4.714285714285714,0.18000000000000008,29.39142857142857,30.044285714285724,5.814285714285711,11.714285714285714,7.614285714285718
2790,2014-05-31,19.32,14.99,89.0,60.0,75.0,11.0,53.0,62.0,10.0,0,0.0,29.45,30.1,5.1,11.0,7.4,2,51.23087014234512,106.0,19.274285714285718,14.92,82.57142857142857,59.142857142857146,71.14285714285714,8.142857142857142,55.857142857142854,61.714285714285715,6.142857142857143,0.18000000000000008,29.38428571428571,30.034285714285723,6.085714285714283,12.285714285714286,8.014285714285718
2791,2014-06-01,19.33,15.009999999999998,92.0,69.0,81.0,17.0,60.0,68.0,16.0,0,0.001,29.31,29.95,12.0,18.0,12.1,2,59.77524427925868,122.0,19.28857142857143,14.942857142857141,83.57142857142857,61.285714285714285,72.71428571428571,9.428571428571429,57.42857142857143,63.142857142857146,7.714285714285714,0.1801428571428572,29.369999999999997,30.015714285714296,7.557142857142854,12.714285714285714,9.100000000000003
2792,2014-06-02,19.33,15.009999999999998,85.0,69.0,77.0,13.0,65.0,70.0,12.0,0,0.2,29.18,29.82,13.4,22.0,15.0,2,75.2428069261815,134.0,19.300000000000004,14.96142857142857,82.85714285714286,61.57142857142857,72.42857142857143,8.857142857142858,57.857142857142854,63.57142857142857,7.428571428571429,0.19728571428571431,29.351428571428567,29.994285714285724,8.57142857142857,12.857142857142858,10.142857142857144
2793,2014-06-03,19.35,15.05,82.0,70.0,76.0,12.0,53.0,62.0,11.0,0,0.0,29.24,29.88,3.7,29.0,10.5,2,50.17286215989599,145.0,19.31142857142857,14.982857142857142,82.42857142857143,62.857142857142854,72.85714285714286,9.0,56.142857142857146,62.714285714285715,7.857142857142857,0.1258571428571429,29.34857142857143,29.991428571428578,8.342857142857142,13.571428571428571,10.257142857142858
2794,2014-06-04,19.37,15.07,72.0,58.0,65.0,1.0,56.0,59.0,0.0,1,0.12,29.18,29.84,8.5,6.0,10.9,2,74.1758308084161,145.0,19.325714285714287,15.004285714285713,82.28571428571429,62.857142857142854,72.71428571428571,8.714285714285714,56.42857142857143,62.714285714285715,7.714285714285714,0.045857142857142895,29.324285714285715,29.970000000000006,8.37142857142857,13.857142857142858,10.514285714285718
2795,2014-06-05,19.38,15.099999999999998,75.0,56.0,66.0,1.0,44.0,55.0,1.0,0,0.0,29.29,29.94,6.5,6.0,7.8,2,37.059385205453076,146.0,19.34,15.028571428571425,82.0,62.714285714285715,72.57142857142857,8.428571428571429,54.857142857142854,62.142857142857146,7.571428571428571,0.045857142857142895,29.305714285714284,29.95142857142858,8.042857142857143,14.142857142857142,10.242857142857146
2796,2014-06-06,19.38,15.099999999999998,82.0,54.0,68.0,2.0,42.0,55.0,3.0,0,0.0,29.32,29.97,4.8,9.0,5.6,2,29.427214178047773,149.0,19.351428571428567,15.047142857142854,82.42857142857143,62.285714285714285,72.57142857142857,8.142857142857142,53.285714285714285,61.57142857142857,7.571428571428571,0.045857142857142895,29.281428571428567,29.928571428571438,7.7142857142857135,14.428571428571429,9.900000000000002
2797,2014-06-07,19.4,15.119999999999997,85.0,62.0,74.0,8.0,51.0,60.0,9.0,1,0.12,29.23,29.89,4.2,10.0,7.1,2,47.566511723070825,158.0,19.36285714285714,15.06571428571428,81.85714285714286,62.57142857142857,72.42857142857143,7.714285714285714,53.0,61.285714285714285,7.428571428571429,0.06300000000000004,29.249999999999996,29.898571428571437,7.5857142857142845,14.285714285714286,9.857142857142858
2798,2014-06-08,19.42,15.14,70.0,55.0,63.0,-3.0,48.0,55.0,0.0,1,0.21,29.33,29.97,15.4,1.0,15.7,2,53.35713237100336,158.0,19.375714285714285,15.084285714285711,78.71428571428571,60.57142857142857,69.85714285714286,4.857142857142857,51.285714285714285,59.42857142857143,5.142857142857143,0.09285714285714289,29.252857142857142,29.90142857142858,8.071428571428571,11.857142857142858,10.371428571428572
2799,2014-06-09,19.42,15.150000000000002,79.0,56.0,68.0,2.0,52.0,58.0,3.0,0,0.0,29.29,29.94,6.3,4.0,8.0,2,57.540302773188046,161.0,19.38857142857143,15.104285714285712,77.85714285714286,58.714285714285715,68.57142857142857,3.2857142857142856,49.42857142857143,57.714285714285715,3.857142857142857,0.06428571428571432,29.268571428571423,29.918571428571436,7.057142857142857,9.285714285714286,9.371428571428572
2800,2014-06-10,19.43,15.16,70.0,59.0,65.0,-2.0,56.0,59.0,0.0,1,0.45,29.17,29.85,8.3,3.0,9.1,2,74.1758308084161,161.0,19.400000000000006,15.12,76.14285714285714,57.142857142857146,67.0,1.2857142857142858,49.857142857142854,57.285714285714285,2.2857142857142856,0.12857142857142861,29.258571428571422,29.91428571428572,7.714285714285714,5.571428571428571,9.171428571428573
2801,2014-06-11,19.43,15.16,69.0,62.0,66.0,-1.0,60.0,62.0,1.0,1,0.03,29.05,29.7,2.2,36.0,5.8,2,83.43686529145947,162.0,19.408571428571435,15.132857142857139,75.71428571428571,57.714285714285715,67.14285714285714,1.0,50.42857142857143,57.714285714285715,2.4285714285714284,0.11571428571428576,29.23999999999999,29.894285714285722,6.814285714285715,9.857142857142858,8.442857142857143
2802,2014-06-12,19.45,15.18,82.0,63.0,73.0,5.0,59.0,64.0,8.0,1,0.01,29.13,29.77,8.9,26.0,9.8,2,67.8805486115803,170.0,19.418571428571433,15.144285714285713,76.71428571428571,58.714285714285715,68.14285714285714,1.5714285714285714,52.57142857142857,59.0,3.4285714285714284,0.11714285714285719,29.21714285714285,29.870000000000008,7.1571428571428575,12.714285714285714,8.72857142857143
2803,2014-06-13,19.45,15.18,75.0,57.0,66.0,-2.0,45.0,55.0,1.0,0,0.0,29.32,29.95,3.4,34.0,7.5,2,40.05660060149815,171.0,19.428571428571434,15.155714285714286,75.71428571428571,59.142857142857146,67.85714285714286,1.0,53.0,59.0,3.142857142857143,0.11714285714285719,29.21714285714285,29.867142857142863,6.957142857142857,16.285714285714285,9.000000000000002
2804,2014-06-14,19.47,15.2,80.0,57.0,69.0,1.0,43.0,56.0,4.0,0,0.0,29.37,30.02,7.5,17.0,8.6,2,31.49104990694563,175.0,19.438571428571432,15.16714285714286,75.0,58.42857142857143,67.14285714285714,0.0,51.857142857142854,58.42857142857143,2.4285714285714284,0.10000000000000005,29.237142857142853,29.885714285714293,7.428571428571429,17.285714285714285,9.214285714285717
2805,2014-06-15,19.47,15.2,86.0,64.0,75.0,7.0,58.0,65.0,10.0,0,0.001,29.24,29.89,13.4,19.0,14.5,2,62.72992696241747,185.0,19.445714285714285,15.175714285714289,77.28571428571429,59.714285714285715,68.85714285714286,1.4285714285714286,53.285714285714285,59.857142857142854,3.857142857142857,0.07014285714285719,29.224285714285713,29.87428571428572,7.142857142857144,19.857142857142858,9.042857142857144
2806,2014-06-16,19.48,15.21,90.0,69.0,80.0,11.0,64.0,70.0,15.0,0,0.0,29.31,29.96,7.1,21.0,8.8,2,68.98621319532033,200.0,19.454285714285714,15.184285714285718,78.85714285714286,61.57142857142857,70.57142857142857,2.7142857142857144,55.0,61.57142857142857,5.571428571428571,0.07014285714285719,29.22714285714286,29.877142857142864,7.257142857142859,22.285714285714285,9.157142857142858
2807,2014-06-17,19.48,15.21,93.0,79.0,86.0,17.0,68.0,74.0,21.0,0,0.0,29.22,29.85,11.5,21.0,13.9,2,69.25365411977754,221.0,19.46142857142857,15.191428571428576,82.14285714285714,64.42857142857143,73.57142857142857,5.428571428571429,56.714285714285715,63.714285714285715,8.571428571428571,0.005857142857142902,29.23428571428571,29.877142857142864,7.714285714285716,24.857142857142858,9.842857142857145
2808,2014-06-18,19.48,15.21,85.0,63.0,74.0,4.0,67.0,70.0,9.0,1,0.8,29.29,29.92,3.3,23.0,10.6,2,84.593613619669,230.0,19.468571428571426,15.198571428571436,84.42857142857143,64.57142857142857,74.71428571428571,6.142857142857143,57.714285714285715,64.85714285714286,9.714285714285714,0.11585714285714291,29.268571428571423,29.908571428571438,7.871428571428573,23.0,10.52857142857143
2809,2014-06-19,19.5,15.23,82.0,60.0,71.0,1.0,66.0,68.0,6.0,1,0.39,29.39,30.03,5.4,6.0,7.6,2,88.12327411903041,236.0,19.475714285714282,15.205714285714294,84.42857142857143,64.14285714285714,74.42857142857143,5.571428571428571,58.714285714285715,65.42857142857143,9.428571428571429,0.1701428571428572,29.305714285714284,29.945714285714295,7.371428571428573,20.142857142857142,10.214285714285717
2810,2014-06-20,19.5,15.23,86.0,66.0,76.0,6.0,67.0,70.0,11.0,1,0.03,29.28,29.93,2.6,29.0,8.8,2,81.09216216959379,247.0,19.482857142857142,15.212857142857152,86.0,65.42857142857143,75.85714285714286,6.714285714285714,61.857142857142854,67.57142857142857,10.857142857142858,0.17442857142857152,29.3,29.942857142857154,7.257142857142859,19.428571428571427,10.400000000000002
2811,2014-06-21,19.5,15.23,85.0,63.0,74.0,4.0,65.0,67.0,9.0,1,0.73,29.26,29.91,2.1,17.0,6.5,2,80.10582699425298,256.0,19.487142857142857,15.217142857142866,86.71428571428571,66.28571428571429,76.57142857142857,7.142857142857143,65.0,69.14285714285714,11.571428571428571,0.2787142857142858,29.284285714285712,29.927142857142865,6.4857142857142875,19.428571428571427,10.100000000000003
2812,2014-06-22,19.52,15.239999999999998,82.0,66.0,74.0,4.0,64.0,67.0,9.0,1,0.0,29.23,29.87,4.8,8.0,5.8,2,77.8472951395145,265.0,19.494285714285716,15.222857142857151,86.14285714285714,66.57142857142857,76.42857142857143,6.714285714285714,65.85714285714286,69.42857142857143,11.428571428571429,0.27857142857142864,29.282857142857136,29.924285714285727,5.257142857142859,17.857142857142858,8.85714285714286
2813,2014-06-23,19.52,15.239999999999998,84.0,69.0,77.0,7.0,69.0,71.0,12.0,1,0.16,29.18,29.82,1.9,22.0,5.5,2,83.63722411048491,277.0,19.500000000000004,15.227142857142866,85.28571428571429,66.57142857142857,76.0,6.142857142857143,66.57142857142857,69.57142857142857,11.0,0.30142857142857155,29.26428571428571,29.904285714285724,4.514285714285715,18.0,8.385714285714288
2814,2014-06-24,19.52,15.239999999999998,85.0,70.0,78.0,7.0,70.0,72.0,13.0,1,1.15,29.21,29.83,0.9,15.0,5.7,2,84.02729687403753,290.0,19.505714285714294,15.23142857142858,84.14285714285714,65.28571428571429,74.85714285714286,4.714285714285714,66.85714285714286,69.28571428571429,9.857142857142858,0.4657142857142858,29.26285714285714,29.901428571428585,3.000000000000001,17.142857142857142,7.214285714285717
2815,2014-06-25,19.52,15.239999999999998,79.0,62.0,71.0,0.0,63.0,65.0,6.0,1,0.02,29.34,29.96,5.3,4.0,6.2,2,80.8729996412514,296.0,19.51142857142858,15.235714285714295,83.28571428571429,65.14285714285714,74.42857142857143,4.142857142857143,66.28571428571429,68.57142857142857,9.428571428571429,0.35428571428571437,29.27,29.90714285714287,3.285714285714287,14.428571428571429,6.585714285714289
2816,2014-06-26,19.52,15.219999999999999,77.0,60.0,69.0,-2.0,60.0,63.0,4.0,1,0.0,29.38,30.03,5.5,6.0,7.1,2,77.16973323957924,300.0,19.514285714285727,15.234285714285722,82.57142857142857,65.14285714285714,74.14285714285714,3.7142857142857144,65.42857142857143,67.85714285714286,9.142857142857142,0.2985714285714286,29.268571428571427,29.90714285714287,3.300000000000001,14.428571428571429,6.514285714285718
2817,2014-06-27,19.52,15.219999999999999,91.0,62.0,77.0,6.0,65.0,70.0,12.0,1,0.0,29.34,29.98,7.2,16.0,9.0,2,75.2428069261815,312.0,19.51714285714287,15.232857142857151,83.28571428571429,64.57142857142857,74.28571428571429,3.7142857142857144,65.14285714285714,67.85714285714286,9.285714285714286,0.2942857142857144,29.277142857142856,29.91428571428572,3.957142857142858,12.571428571428571,6.542857142857146
2818,2014-06-28,19.52,15.2,88.0,75.0,82.0,11.0,70.0,73.0,17.0,1,0.16,29.31,29.95,11.1,17.0,11.7,2,77.95766968617181,329.0,19.520000000000014,15.228571428571437,83.71428571428571,66.28571428571429,75.42857142857143,4.714285714285714,65.85714285714286,68.71428571428571,10.428571428571429,0.21285714285714294,29.284285714285716,29.92000000000001,5.242857142857143,12.571428571428571,7.28571428571429
2819,2014-06-29,19.52,15.2,88.0,71.0,80.0,9.0,70.0,73.0,15.0,0,0.04,29.26,29.89,12.4,21.0,13.2,2,80.86603271369083,344.0,19.520000000000014,15.222857142857151,84.57142857142857,67.0,76.28571428571429,5.428571428571429,66.71428571428571,69.57142857142857,11.285714285714286,0.21857142857142867,29.28857142857143,29.922857142857147,6.328571428571429,14.428571428571429,8.342857142857147
2820,2014-06-30,19.52,15.2,88.0,68.0,78.0,6.0,71.0,73.0,13.0,1,2.06,29.1,29.75,9.0,19.0,12.7,2,86.05382118091447,357.0,19.520000000000014,15.217142857142866,85.14285714285714,66.85714285714286,76.42857142857143,5.285714285714286,67.0,69.85714285714286,11.428571428571429,0.4900000000000001,29.277142857142856,29.91285714285715,7.342857142857143,14.0,9.371428571428577
2821,2014-07-01,19.52,15.19,84.0,68.0,76.0,4.0,64.0,68.0,11.0,1,0.04,29.08,29.71,14.9,24.0,14.6,2,74.62508352344392,368.0,19.520000000000014,15.21000000000001,85.0,66.57142857142857,76.14285714285714,4.857142857142857,66.14285714285714,69.28571428571429,11.142857142857142,0.3314285714285715,29.258571428571425,29.89571428571429,9.342857142857143,15.285714285714286,10.642857142857148
