month,Species,NumMosquitos,Sunset,Street,DaylightHrs,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,WnvPresent
8,CULEX PIPIENS/RESTUANS,3,1843, N PULASKI RD,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS,2,1843, N PULASKI RD,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS/RESTUANS,31,1843, W HIGGINS RD,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS/RESTUANS,50,1843, W HIGGINS RD,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS/RESTUANS,50,1843, W HIGGINS RD,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS,38,1843, W HIGGINS RD,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS,27,1843, W HIGGINS RD,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS/RESTUANS,29,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS/RESTUANS,50,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS/RESTUANS,50,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS/RESTUANS,50,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS/RESTUANS,50,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS/RESTUANS,19,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS/RESTUANS,5,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS/RESTUANS,16,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS/RESTUANS,27,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS/RESTUANS,18,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX RESTUANS,13,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS,24,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS,1,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS,3,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS,40,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS,12,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS,50,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS,48,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS,31,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS,22,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS,50,1843, W OHARE AIRPORT,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS,11,1843, W OHARE,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS/RESTUANS,14,1843, N MONT CLARE AVE,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS/RESTUANS,36,1843, N MONT CLARE AVE,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS/RESTUANS,11,1843, N SPRINGFIELD AVE,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS/RESTUANS,39,1843, N RIDGE AVE,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX RESTUANS,11,1843, N RIDGE AVE,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS/RESTUANS,50,1843, N HARLEM AVE,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS/RESTUANS,50,1843, N HARLEM AVE,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS/RESTUANS,50,1843, N HARLEM AVE,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS,50,1843, N HARLEM AVE,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,1
8,CULEX PIPIENS/RESTUANS,11,1843, N MCCLELLAN AVE,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX RESTUANS,2,1843, N MCCLELLAN AVE,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS,4,1843, N MCCLELLAN AVE,1337,78.0,68.0,73.0,2.0,67.0,69.0,8.0,0.23,29.36,30.05,1.5,23.0,7.0,0
8,CULEX PIPIENS,14,1843, W GRAND AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,33,1843, W ROOSEVELT,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,5,1843, W CHICAGO,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,7,1843, N CANNON DR,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX RESTUANS,4,1843, N CANNON DR,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,1,1843, N CANNON DR,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,1,1843, W 95TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,19,1843, S CARPENTER ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS/RESTUANS,41,1843, S CARPENTER ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,12,1843, S CARPENTER ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,15,1843, S CENTRAL AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS,9,1843, S CENTRAL AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS/RESTUANS,15,1843, N HUMBOLDT DR,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS/RESTUANS,5,1843, S VINCENNES,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS,6,1843, S VINCENNES,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,19,1843, S ASHLAND AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,50,1843, S ASHLAND AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,50,1843, S ASHLAND AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,37,1843, S ASHLAND AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX RESTUANS,12,1843, S ASHLAND AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS,29,1843, S ASHLAND AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,17,1843, W 127TH PL,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,13,1843, N ASHLAND AVE OVERPASS,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,3,1843, N FRANCISCO AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX RESTUANS,8,1843, N FRANCISCO AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,4,1843, S MILLARD AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,3,1843, S MILLARD AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,6,1843, W 116TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX RESTUANS,2,1843, W 116TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX RESTUANS,1,1843, W 18TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,2,1843, W 18TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,7,1843, S CALIFORNIA,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,1,1843, S CALIFORNIA,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,47,1843, N CENTRAL PARK DR,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,28,1843, W 104TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS/RESTUANS,19,1843, N PULASKI RD,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS/RESTUANS,4,1843, W 51ST ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,7,1843, W 63RD ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,34,1843, S KEDZIE AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,17,1843, S KEDZIE AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX RESTUANS,10,1843, W 69TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,9,1843, E 67TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,8,1843, S ASHLAND AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,6,1843, S ASHLAND AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,3,1843, S STONY ISLAND AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,11,1843, S SOUTH SHORE DR,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,10,1843, S EBERHART AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,35,1843, S UNION AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,5,1843, S CHICAGO AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,13,1843, S KOLMAR,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS/RESTUANS,11,1843, W 64TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,3,1843, W 64TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS/RESTUANS,6,1843, S PULASKI RD,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,3,1843, S PULASKI RD,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,31,1843, S DOTY AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,4,1843, S DOTY AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,2,1843, S STONY ISLAND AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,9,1843, S STONY ISLAND AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX RESTUANS,7,1843, S BRANDON,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,24,1843, S BRANDON,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,2,1843, E 118TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,39,1843, E 105TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS,39,1843, E 105TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,46,1843, E 105TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX RESTUANS,3,1843, S MUSKEGON AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,12,1843, S COTTAGE GROVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,32,1843, E 130TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS/RESTUANS,8,1843, W MONTANA ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,9,1843, W MONTANA ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS/RESTUANS,21,1843, S KOSTNER AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,31,1843, S KOSTNER AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS,24,1843, E 91ST PL,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,8,1843, W ADDISON ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,5,1843, W ADDISON ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,2,1843, W GARFIELD BLVD,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,2,1843, N LARAMIE AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,6,1843, W 72ND ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,2,1843, W 72ND ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS/RESTUANS,21,1843, N ASHLAND AVE,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
8,CULEX PIPIENS,12,1843, W 65TH ST,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,1
8,CULEX PIPIENS/RESTUANS,1,1843, N CANNON DR,1337,78.0,67.0,73.0,2.0,66.0,68.0,8.0,0.36,29.42,30.05,2.5,24.0,7.0,0
9,CULEX PIPIENS/RESTUANS,50,1831, N OAK PARK AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS/RESTUANS,3,1831, N OAK PARK AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS,37,1831, N OAK PARK AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS/RESTUANS,2,1831, N PITTSBURGH AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX RESTUANS,1,1831, N PITTSBURGH AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS,16,1831, N PITTSBURGH AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS/RESTUANS,18,1831,  W ARMITAGE AVENUE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS,13,1831,  W ARMITAGE AVENUE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,1
9,CULEX PIPIENS/RESTUANS,32,1831, N CAMPBELL AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS/RESTUANS,50,1831, N CAMPBELL AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,1
9,CULEX PIPIENS/RESTUANS,35,1831, N MILWAUKEE AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,1
9,CULEX PIPIENS,13,1831, N MILWAUKEE AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS/RESTUANS,6,1831, N MOSELL AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS,16,1831, N MOSELL AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS/RESTUANS,1,1831, N LEMONT AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS/RESTUANS,36,1831, W FULLERTON AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,1
9,CULEX PIPIENS/RESTUANS,2,1831, W GREENLEAF AVE,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS/RESTUANS,8,1831, W MONTROSE DR,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS,1,1831, W MONTROSE DR,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS/RESTUANS,3,1831, N PULASKI RD,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS,19,1831, N PULASKI RD,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,1
9,CULEX PIPIENS/RESTUANS,27,1831, W HIGGINS RD,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS,30,1831, W HIGGINS RD,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,1
9,CULEX PIPIENS/RESTUANS,50,1831, W OHARE AIRPORT,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS/RESTUANS,44,1831, W OHARE AIRPORT,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,1
9,CULEX PIPIENS/RESTUANS,39,1831, W OHARE AIRPORT,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,1
9,CULEX PIPIENS/RESTUANS,38,1831, W OHARE AIRPORT,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,1
9,CULEX PIPIENS/RESTUANS,50,1831, W OHARE AIRPORT,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,1
9,CULEX PIPIENS/RESTUANS,37,1831, W OHARE AIRPORT,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX PIPIENS/RESTUANS,50,1831, W OHARE AIRPORT,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,1
9,CULEX RESTUANS,26,1831, W OHARE AIRPORT,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,0
9,CULEX RESTUANS,14,1831, W OHARE AIRPORT,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,1
9,CULEX PIPIENS,23,1831, W OHARE AIRPORT,1316,96.0,67.0,82.0,12.0,68.0,72.0,17.0,0.36,29.13,29.86,4.4,26.0,8.3,1
