Month,Species,Street,spray_dist,spray_status,Year,Sunset,DaylightHrs,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
9,CULEX RESTUANS, E 105TH ST,34.68,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS/RESTUANS, W 104TH ST,30.21,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS/RESTUANS, W 116TH ST,32.49,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS/RESTUANS, W 127TH PL,34.5,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX RESTUANS, W 127TH PL,34.5,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS, S CARPENTER ST,28.61,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS/RESTUANS, S CARPENTER ST,28.61,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX RESTUANS, S CARPENTER ST,28.61,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS/RESTUANS, E 91ST PL,30.89,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS, S BRANDON,32.32,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS/RESTUANS, S BRANDON,32.32,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS, S COTTAGE GROVE,28.61,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS/RESTUANS, S COTTAGE GROVE,28.61,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS, S DOTY AVE,36.36,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS/RESTUANS, S DOTY AVE,36.36,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX RESTUANS, S DOTY AVE,36.36,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS, S STONY ISLAND AVE,31.75,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX RESTUANS, S STONY ISLAND AVE,31.75,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,15.05,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS/RESTUANS, W GARFIELD BLVD,22.39,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX RESTUANS, W GARFIELD BLVD,22.39,0,2011,18.62,13.44,83.0,61.0,72.0,2.0,58.0,64.0,7.0,0.0,29.32,29.97,1.2,20.0,3.4
9,CULEX PIPIENS, W OHARE AIRPORT,4.47,0,2011,18.62,13.44,83.0,59.0,71.0,1.0,58.0,63.0,6.0,0.0,29.26,29.98,1.9,26.0,3.3
9,CULEX PIPIENS/RESTUANS, W OHARE AIRPORT,4.47,0,2011,18.62,13.44,83.0,59.0,71.0,1.0,58.0,63.0,6.0,0.0,29.26,29.98,1.9,26.0,3.3
9,CULEX PIPIENS/RESTUANS, W OHARE AIRPORT,4.47,0,2011,18.62,13.44,83.0,59.0,71.0,1.0,58.0,63.0,6.0,0.0,29.26,29.98,1.9,26.0,3.3
9,CULEX RESTUANS, W OHARE AIRPORT,4.47,0,2011,18.62,13.44,83.0,59.0,71.0,1.0,58.0,63.0,6.0,0.0,29.26,29.98,1.9,26.0,3.3
9,CULEX PIPIENS, W OHARE,8.06,0,2011,18.62,13.44,83.0,59.0,71.0,1.0,58.0,63.0,6.0,0.0,29.26,29.98,1.9,26.0,3.3
9,CULEX PIPIENS, W OHARE,8.06,0,2011,18.62,13.44,83.0,59.0,71.0,1.0,58.0,63.0,6.0,0.0,29.26,29.98,1.9,26.0,3.3
9,CULEX PIPIENS/RESTUANS, W OHARE,8.06,0,2011,18.62,13.44,83.0,59.0,71.0,1.0,58.0,63.0,6.0,0.0,29.26,29.98,1.9,26.0,3.3
9,CULEX RESTUANS, W OHARE,8.06,0,2011,18.62,13.44,83.0,59.0,71.0,1.0,58.0,63.0,6.0,0.0,29.26,29.98,1.9,26.0,3.3
9,CULEX PIPIENS/RESTUANS, E 67TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS, N CENTRAL PARK DR,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, N CENTRAL PARK DR,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, N CENTRAL PARK DR,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S ARTESIAN AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S ARTESIAN AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS, W ROOSEVELT,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W ROOSEVELT,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, W ROOSEVELT,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS, S CALIFORNIA,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S CALIFORNIA,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, N LARAMIE AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, N LARAMIE AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, N HUMBOLDT DR,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, N HUMBOLDT DR,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, N ASHLAND AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS, N PULASKI RD,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, N PULASKI RD,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W 95TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX TERRITANS, W 95TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W ADDISON ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, N CANNON DR,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, N CANNON DR,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W 51ST ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, W 51ST ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, E 105TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S MILLARD AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS, W GRAND AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W GRAND AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, W GRAND AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, N FRANCISCO AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, N FRANCISCO AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W 85TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W 18TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS, W 104TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W 104TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, W 104TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W 77TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, W 77TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX TERRITANS, W 77TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, W 116TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W 51ST ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, E 118TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, E 118TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S PULASKI RD,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S PULASKI RD,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX TERRITANS, S PULASKI RD,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S DEARBORN ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W 127TH PL,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, W 127TH PL,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX TERRITANS, W 127TH PL,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W 65TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX TERRITANS, W 65TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W MONTANA ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S CENTRAL AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S CENTRAL AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S UNION AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S UNION AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W 72ND ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, W 72ND ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS, S KOLMAR,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S KOLMAR,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S KOLMAR,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W 64TH ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS, S KEDZIE AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S KEDZIE AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S SOUTH SHORE DR,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S EBERHART AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S CHICAGO AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S CHICAGO AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S CARPENTER ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS, W 63RD ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W 63RD ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, W 63RD ST,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, N ASHLAND AVE OVERPASS,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX TERRITANS, N ASHLAND AVE OVERPASS,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, E 91ST PL,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S BRANDON,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S BRANDON,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S COTTAGE GROVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS, S STONY ISLAND AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S STONY ISLAND AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX TERRITANS, S STONY ISLAND AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS, S TORRENCE AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, S TORRENCE AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S TORRENCE AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S VINCENNES,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS, S ASHLAND AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX RESTUANS, S ASHLAND AVE,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W GARFIELD BLVD,,0,2011,18.35,13.000000000000002,67.0,53.0,60.0,-7.0,46.0,53.0,0.0,0.001,29.43,30.07,15.9,36.0,16.6
9,CULEX PIPIENS/RESTUANS, W GREENLEAF AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX RESTUANS, W GREENLEAF AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS/RESTUANS, N PITTSBURGH AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS/RESTUANS, N KEDVALE AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS, N OAK PARK AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS/RESTUANS, N OAK PARK AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX RESTUANS, N OAK PARK AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS/RESTUANS, N CAMPBELL AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS, N MILWAUKEE AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS/RESTUANS, N MILWAUKEE AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX RESTUANS, N MILWAUKEE AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS/RESTUANS, N MONT CLARE AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX RESTUANS, N MONT CLARE AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS/RESTUANS, N PULASKI RD,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX RESTUANS, N PULASKI RD,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS/RESTUANS, N RIDGE AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS/RESTUANS, N WESTERN AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS/RESTUANS, N LEMONT AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS/RESTUANS, W FULLERTON AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS/RESTUANS, N MCCLELLAN AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX RESTUANS, N MCCLELLAN AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
9,CULEX PIPIENS/RESTUANS, N MOSELL AVE,,0,2011,18.35,13.000000000000002,65.0,52.0,59.0,-8.0,45.0,52.0,0.0,0.0,29.39,30.1,14.2,1.0,14.8
