,month,Species,Sunset,Street,DaylightHrs,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,WnvPresent
8706,7,CULEX RESTUANS,19.47, W HIGGINS RD,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8707,7,CULEX RESTUANS,19.47, W HIGGINS RD,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8708,7,CULEX RESTUANS,19.47, W HIGGINS RD,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8709,7,CULEX PIPIENS/RESTUANS,19.47, W OHARE AIRPORT,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8710,7,CULEX PIPIENS/RESTUANS,19.47, W OHARE AIRPORT,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8711,7,CULEX PIPIENS/RESTUANS,19.47, W OHARE AIRPORT,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8712,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8713,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8714,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8715,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8716,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8717,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8718,7,CULEX RESTUANS,19.47, W OHARE AIRPORT,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8719,7,CULEX RESTUANS,19.47, W OHARE,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8720,7,CULEX RESTUANS,19.47, N MONT CLARE AVE,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8721,7,CULEX PIPIENS/RESTUANS,19.47, N SPRINGFIELD AVE,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8722,7,CULEX RESTUANS,19.47, N SPRINGFIELD AVE,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8723,7,CULEX RESTUANS,19.47, N SPRINGFIELD AVE,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,1
8724,7,CULEX PIPIENS/RESTUANS,19.47, N RIDGE AVE,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8725,7,CULEX PIPIENS/RESTUANS,19.47, N RIDGE AVE,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8726,7,CULEX RESTUANS,19.47, N RIDGE AVE,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,1
8727,7,CULEX RESTUANS,19.47, N RIDGE AVE,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8728,7,CULEX RESTUANS,19.47, N HARLEM AVE,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8729,7,CULEX RESTUANS,19.47, N MCCLELLAN AVE,15.02,85.0,66.0,76.0,3.0,65.0,70.0,11.0,0.0,29.38,30.1,4.0,8.0,4.8,0
8730,7,CULEX PIPIENS/RESTUANS,19.47, W GRAND AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8731,7,CULEX RESTUANS,19.47, W GRAND AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8732,7,CULEX PIPIENS/RESTUANS,19.47, W ROOSEVELT,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8733,7,CULEX RESTUANS,19.47, W ROOSEVELT,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8734,7,CULEX RESTUANS,19.47, W CHICAGO,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8735,7,CULEX PIPIENS/RESTUANS,19.47, N CANNON DR,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8736,7,CULEX PIPIENS/RESTUANS,19.47, N CANNON DR,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8737,7,CULEX RESTUANS,19.47, N CANNON DR,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8738,7,CULEX PIPIENS/RESTUANS,19.47, W 95TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8739,7,CULEX RESTUANS,19.47, W 95TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8740,7,CULEX PIPIENS/RESTUANS,19.47, S CARPENTER ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,1
8741,7,CULEX RESTUANS,19.47, S CARPENTER ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8742,7,CULEX PIPIENS/RESTUANS,19.47, S CENTRAL AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8743,7,CULEX RESTUANS,19.47, S CENTRAL AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8744,7,CULEX PIPIENS/RESTUANS,19.47, N HUMBOLDT DR,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8745,7,CULEX PIPIENS/RESTUANS,19.47, S VINCENNES,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8746,7,CULEX RESTUANS,19.47, S VINCENNES,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8747,7,CULEX PIPIENS/RESTUANS,19.47, S ASHLAND AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8748,7,CULEX PIPIENS/RESTUANS,19.47, S ASHLAND AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8749,7,CULEX RESTUANS,19.47, S ASHLAND AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8750,7,CULEX RESTUANS,19.47, W 127TH PL,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8751,7,CULEX TERRITANS,19.47, W 127TH PL,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8752,7,CULEX PIPIENS/RESTUANS,19.47, N FRANCISCO AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8753,7,CULEX RESTUANS,19.47, N FRANCISCO AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8754,7,CULEX PIPIENS/RESTUANS,19.47, S MILLARD AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8755,7,CULEX RESTUANS,19.47, S MILLARD AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8756,7,CULEX PIPIENS/RESTUANS,19.47, W 116TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8757,7,CULEX PIPIENS/RESTUANS,19.47, W 116TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8758,7,CULEX PIPIENS/RESTUANS,19.47, W 116TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8759,7,CULEX RESTUANS,19.47, W 116TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,1
8760,7,CULEX RESTUANS,19.47, W 116TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8761,7,CULEX PIPIENS/RESTUANS,19.47, W 18TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8762,7,CULEX RESTUANS,19.47, W 18TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8763,7,CULEX PIPIENS/RESTUANS,19.47, S CALIFORNIA,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8764,7,CULEX PIPIENS/RESTUANS,19.47, S CALIFORNIA,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8765,7,CULEX RESTUANS,19.47, S CALIFORNIA,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8766,7,CULEX PIPIENS/RESTUANS,19.47, N CENTRAL PARK DR,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8767,7,CULEX RESTUANS,19.47, N CENTRAL PARK DR,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8768,7,CULEX PIPIENS/RESTUANS,19.47, W 104TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8769,7,CULEX PIPIENS/RESTUANS,19.47, N PULASKI RD,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8770,7,CULEX PIPIENS/RESTUANS,19.47, W 51ST ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8771,7,CULEX RESTUANS,19.47, W 51ST ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8772,7,CULEX PIPIENS/RESTUANS,19.47, W 51ST ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8773,7,CULEX RESTUANS,19.47, W 51ST ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8774,7,CULEX RESTUANS,19.47, W 51ST ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8775,7,CULEX PIPIENS/RESTUANS,19.47, W 63RD ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8776,7,CULEX RESTUANS,19.47, W 63RD ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8777,7,CULEX PIPIENS/RESTUANS,19.47, S KEDZIE AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8778,7,CULEX RESTUANS,19.47, S KEDZIE AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8779,7,CULEX PIPIENS/RESTUANS,19.47, W 69TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8780,7,CULEX RESTUANS,19.47, W 69TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8781,7,CULEX PIPIENS/RESTUANS,19.47, E 67TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8782,7,CULEX RESTUANS,19.47, E 67TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,1
8783,7,CULEX PIPIENS/RESTUANS,19.47, S ASHLAND AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8784,7,CULEX RESTUANS,19.47, S ASHLAND AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8785,7,CULEX RESTUANS,19.47, S ASHLAND AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8786,7,CULEX PIPIENS/RESTUANS,19.47, S STONY ISLAND AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8787,7,CULEX PIPIENS/RESTUANS,19.47, S SOUTH SHORE DR,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8788,7,CULEX RESTUANS,19.47, S SOUTH SHORE DR,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8789,7,CULEX PIPIENS/RESTUANS,19.47, S EBERHART AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8790,7,CULEX RESTUANS,19.47, S EBERHART AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8791,7,CULEX PIPIENS/RESTUANS,19.47, S UNION AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8792,7,CULEX RESTUANS,19.47, S UNION AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8793,7,CULEX PIPIENS/RESTUANS,19.47, S CHICAGO AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8794,7,CULEX RESTUANS,19.47, S CHICAGO AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8795,7,CULEX PIPIENS/RESTUANS,19.47, S KOLMAR,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8796,7,CULEX RESTUANS,19.47, S KOLMAR,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8797,7,CULEX PIPIENS/RESTUANS,19.47, W 64TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8798,7,CULEX RESTUANS,19.47, W 64TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8799,7,CULEX PIPIENS/RESTUANS,19.47, S PULASKI RD,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8800,7,CULEX RESTUANS,19.47, S PULASKI RD,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8801,7,CULEX PIPIENS/RESTUANS,19.47, S DOTY AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8802,7,CULEX PIPIENS/RESTUANS,19.47, S DOTY AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8803,7,CULEX PIPIENS/RESTUANS,19.47, S DOTY AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8804,7,CULEX RESTUANS,19.47, S DOTY AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8805,7,CULEX RESTUANS,19.47, S DOTY AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8806,7,CULEX RESTUANS,19.47, S DOTY AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8807,7,CULEX RESTUANS,19.47, S DOTY AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8808,7,CULEX PIPIENS/RESTUANS,19.47, S STONY ISLAND AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8809,7,CULEX RESTUANS,19.47, S STONY ISLAND AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8810,7,CULEX RESTUANS,19.47, S BRANDON,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8811,7,CULEX RESTUANS,19.47, S BRANDON,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8812,7,CULEX PIPIENS/RESTUANS,19.47, E 118TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8813,7,CULEX PIPIENS/RESTUANS,19.47, E 118TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8814,7,CULEX PIPIENS/RESTUANS,19.47, E 118TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8815,7,CULEX RESTUANS,19.47, E 118TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8816,7,CULEX RESTUANS,19.47, E 118TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8817,7,CULEX RESTUANS,19.47, E 118TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8818,7,CULEX RESTUANS,19.47, E 105TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8819,7,CULEX TERRITANS,19.47, E 105TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8820,7,CULEX PIPIENS/RESTUANS,19.47, S MUSKEGON AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8821,7,CULEX RESTUANS,19.47, S MUSKEGON AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8822,7,CULEX PIPIENS/RESTUANS,19.47, S COTTAGE GROVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8823,7,CULEX PIPIENS/RESTUANS,19.47, S COTTAGE GROVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8824,7,CULEX RESTUANS,19.47, S COTTAGE GROVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8825,7,CULEX PIPIENS/RESTUANS,19.47, E 130TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8826,7,CULEX RESTUANS,19.47, E 130TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8827,7,CULEX PIPIENS/RESTUANS,19.47, W MONTANA ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8828,7,CULEX RESTUANS,19.47, W MONTANA ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8829,7,CULEX PIPIENS/RESTUANS,19.47, S KOSTNER AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8830,7,CULEX PIPIENS/RESTUANS,19.47, S KOSTNER AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8831,7,CULEX RESTUANS,19.47, S KOSTNER AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8832,7,CULEX PIPIENS/RESTUANS,19.47, E 91ST PL,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8833,7,CULEX PIPIENS/RESTUANS,19.47, E 91ST PL,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8834,7,CULEX RESTUANS,19.47, E 91ST PL,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8835,7,CULEX RESTUANS,19.47, E 91ST PL,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8836,7,CULEX RESTUANS,19.47, E 91ST PL,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8837,7,CULEX RESTUANS,19.47, E 91ST PL,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8838,7,CULEX PIPIENS/RESTUANS,19.47, W ADDISON ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8839,7,CULEX RESTUANS,19.47, W ADDISON ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8840,7,CULEX PIPIENS/RESTUANS,19.47, W GARFIELD BLVD,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8841,7,CULEX RESTUANS,19.47, W GARFIELD BLVD,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8842,7,CULEX PIPIENS/RESTUANS,19.47, N LARAMIE AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8843,7,CULEX RESTUANS,19.47, N LARAMIE AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8844,7,CULEX PIPIENS/RESTUANS,19.47, W 72ND ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8845,7,CULEX RESTUANS,19.47, W 72ND ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8846,7,CULEX PIPIENS/RESTUANS,19.47, N ASHLAND AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8847,7,CULEX RESTUANS,19.47, N ASHLAND AVE,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8848,7,CULEX PIPIENS/RESTUANS,19.47, W 65TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8849,7,CULEX RESTUANS,19.47, W 65TH ST,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8850,7,CULEX RESTUANS,19.47, S LONGWOOD DR,15.02,87.0,66.0,77.0,4.0,65.0,69.0,12.0,0.0,29.44,30.09,4.1,8.0,5.4,0
8851,7,CULEX RESTUANS,19.38, N OAK PARK AVE,14.829999999999998,94.0,76.0,85.0,11.0,72.0,76.0,20.0,0.0,29.1,29.83,13.3,25.0,14.0,0
8852,7,CULEX PIPIENS/RESTUANS,19.38, N PITTSBURGH AVE,14.829999999999998,94.0,76.0,85.0,11.0,72.0,76.0,20.0,0.0,29.1,29.83,13.3,25.0,14.0,0
8853,7,CULEX RESTUANS,19.38, N PITTSBURGH AVE,14.829999999999998,94.0,76.0,85.0,11.0,72.0,76.0,20.0,0.0,29.1,29.83,13.3,25.0,14.0,0
8854,7,CULEX PIPIENS,19.38, N PITTSBURGH AVE,14.829999999999998,94.0,76.0,85.0,11.0,72.0,76.0,20.0,0.0,29.1,29.83,13.3,25.0,14.0,0
8855,7,CULEX PIPIENS/RESTUANS,19.38, N WESTERN AVE,14.829999999999998,94.0,76.0,85.0,11.0,72.0,76.0,20.0,0.0,29.1,29.83,13.3,25.0,14.0,0
8856,7,CULEX RESTUANS,19.38, N WESTERN AVE,14.829999999999998,94.0,76.0,85.0,11.0,72.0,76.0,20.0,0.0,29.1,29.83,13.3,25.0,14.0,0
8857,7,CULEX PIPIENS/RESTUANS,19.38,  W ARMITAGE AVENUE,14.829999999999998,94.0,76.0,85.0,11.0,72.0,76.0,20.0,0.0,29.1,29.83,13.3,25.0,14.0,0
